Provider_ID,Measure,Rate,Footnote,Start_Quarter,End_Quarter
350019,Air Embolism,0.000,,3Q2021,2Q2023
350019,Blood Incompatibility,0.000,,3Q2021,2Q2023
350019,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.328,,3Q2021,2Q2023
350063,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
350063,Air Embolism,0.000,,3Q2021,2Q2023
350063,Blood Incompatibility,0.000,,3Q2021,2Q2023
350063,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
350070,Foreign Object Retained After Surgery,0.392,,3Q2021,2Q2023
350070,Air Embolism,0.000,,3Q2021,2Q2023
350070,Blood Incompatibility,0.000,,3Q2021,2Q2023
350070,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.783,,3Q2021,2Q2023
360001,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360001,Air Embolism,0.000,,3Q2021,2Q2023
360001,Blood Incompatibility,0.000,,3Q2021,2Q2023
360001,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.536,,3Q2021,2Q2023
360002,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360002,Air Embolism,0.000,,3Q2021,2Q2023
360002,Blood Incompatibility,0.000,,3Q2021,2Q2023
360002,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360003,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360003,Air Embolism,0.000,,3Q2021,2Q2023
360003,Blood Incompatibility,0.000,,3Q2021,2Q2023
360003,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.249,,3Q2021,2Q2023
360006,Foreign Object Retained After Surgery,0.103,,3Q2021,2Q2023
360006,Air Embolism,0.000,,3Q2021,2Q2023
360006,Blood Incompatibility,0.000,,3Q2021,2Q2023
360006,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.155,,3Q2021,2Q2023
360008,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360008,Air Embolism,0.000,,3Q2021,2Q2023
360008,Blood Incompatibility,0.000,,3Q2021,2Q2023
360008,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.196,,3Q2021,2Q2023
360009,Foreign Object Retained After Surgery,0.246,,3Q2021,2Q2023
360009,Air Embolism,0.000,,3Q2021,2Q2023
360009,Blood Incompatibility,0.000,,3Q2021,2Q2023
360009,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.492,,3Q2021,2Q2023
360010,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360010,Air Embolism,0.000,,3Q2021,2Q2023
360010,Blood Incompatibility,0.000,,3Q2021,2Q2023
360010,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360011,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360011,Air Embolism,0.000,,3Q2021,2Q2023
360011,Blood Incompatibility,0.000,,3Q2021,2Q2023
360011,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360012,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360012,Air Embolism,0.000,,3Q2021,2Q2023
360012,Blood Incompatibility,0.000,,3Q2021,2Q2023
360012,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.644,,3Q2021,2Q2023
360013,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360013,Air Embolism,0.000,,3Q2021,2Q2023
360013,Blood Incompatibility,0.000,,3Q2021,2Q2023
360013,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360014,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360014,Air Embolism,0.000,,3Q2021,2Q2023
360014,Blood Incompatibility,0.000,,3Q2021,2Q2023
360014,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.645,,3Q2021,2Q2023
360016,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360016,Air Embolism,0.000,,3Q2021,2Q2023
360016,Blood Incompatibility,0.000,,3Q2021,2Q2023
360016,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360017,Foreign Object Retained After Surgery,0.161,,3Q2021,2Q2023
360017,Air Embolism,0.000,,3Q2021,2Q2023
360017,Blood Incompatibility,0.000,,3Q2021,2Q2023
360017,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.642,,3Q2021,2Q2023
360020,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360020,Air Embolism,0.000,,3Q2021,2Q2023
360020,Blood Incompatibility,0.000,,3Q2021,2Q2023
360020,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.197,,3Q2021,2Q2023
360025,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360025,Air Embolism,0.000,,3Q2021,2Q2023
360025,Blood Incompatibility,0.000,,3Q2021,2Q2023
360025,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.459,,3Q2021,2Q2023
360026,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360026,Air Embolism,0.000,,3Q2021,2Q2023
360026,Blood Incompatibility,0.000,,3Q2021,2Q2023
360026,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360027,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360027,Air Embolism,0.000,,3Q2021,2Q2023
360027,Blood Incompatibility,0.000,,3Q2021,2Q2023
360027,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.155,,3Q2021,2Q2023
360029,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360029,Air Embolism,0.000,,3Q2021,2Q2023
360029,Blood Incompatibility,0.000,,3Q2021,2Q2023
360029,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.950,,3Q2021,2Q2023
360032,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360032,Air Embolism,0.000,,3Q2021,2Q2023
360032,Blood Incompatibility,0.000,,3Q2021,2Q2023
360032,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360035,Foreign Object Retained After Surgery,0.106,,3Q2021,2Q2023
360035,Air Embolism,0.000,,3Q2021,2Q2023
360035,Blood Incompatibility,0.000,,3Q2021,2Q2023
360035,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.740,,3Q2021,2Q2023
360036,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360036,Air Embolism,0.000,,3Q2021,2Q2023
360036,Blood Incompatibility,0.000,,3Q2021,2Q2023
360036,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360039,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360039,Air Embolism,0.000,,3Q2021,2Q2023
360039,Blood Incompatibility,0.000,,3Q2021,2Q2023
360039,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.303,,3Q2021,2Q2023
360040,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360040,Air Embolism,0.000,,3Q2021,2Q2023
360040,Blood Incompatibility,0.000,,3Q2021,2Q2023
360040,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360041,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360041,Air Embolism,0.000,,3Q2021,2Q2023
360041,Blood Incompatibility,0.000,,3Q2021,2Q2023
360041,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.579,,3Q2021,2Q2023
360044,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360044,Air Embolism,0.000,,3Q2021,2Q2023
360044,Blood Incompatibility,0.000,,3Q2021,2Q2023
360044,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360046,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360046,Air Embolism,0.000,,3Q2021,2Q2023
360046,Blood Incompatibility,0.000,,3Q2021,2Q2023
360046,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360048,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360048,Air Embolism,0.000,,3Q2021,2Q2023
360048,Blood Incompatibility,0.000,,3Q2021,2Q2023
360048,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.302,,3Q2021,2Q2023
360051,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360051,Air Embolism,0.000,,3Q2021,2Q2023
360051,Blood Incompatibility,0.000,,3Q2021,2Q2023
360051,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.274,,3Q2021,2Q2023
360054,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360054,Air Embolism,0.000,,3Q2021,2Q2023
360054,Blood Incompatibility,0.000,,3Q2021,2Q2023
360054,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.525,,3Q2021,2Q2023
360055,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360055,Air Embolism,0.000,,3Q2021,2Q2023
360055,Blood Incompatibility,0.000,,3Q2021,2Q2023
360055,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.332,,3Q2021,2Q2023
360056,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360056,Air Embolism,0.000,,3Q2021,2Q2023
360056,Blood Incompatibility,0.000,,3Q2021,2Q2023
360056,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360058,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360058,Air Embolism,0.000,,3Q2021,2Q2023
360058,Blood Incompatibility,0.000,,3Q2021,2Q2023
360058,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360059,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360059,Air Embolism,0.000,,3Q2021,2Q2023
360059,Blood Incompatibility,0.000,,3Q2021,2Q2023
360059,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360064,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360064,Air Embolism,0.000,,3Q2021,2Q2023
360064,Blood Incompatibility,0.000,,3Q2021,2Q2023
360064,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.124,,3Q2021,2Q2023
360065,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360065,Air Embolism,0.000,,3Q2021,2Q2023
360065,Blood Incompatibility,0.000,,3Q2021,2Q2023
360065,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360066,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360066,Air Embolism,0.000,,3Q2021,2Q2023
360066,Blood Incompatibility,0.000,,3Q2021,2Q2023
360066,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.216,,3Q2021,2Q2023
360068,Foreign Object Retained After Surgery,0.074,,3Q2021,2Q2023
360068,Air Embolism,0.000,,3Q2021,2Q2023
360068,Blood Incompatibility,0.000,,3Q2021,2Q2023
360068,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.443,,3Q2021,2Q2023
360070,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360070,Air Embolism,0.000,,3Q2021,2Q2023
360070,Blood Incompatibility,0.000,,3Q2021,2Q2023
360070,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.962,,3Q2021,2Q2023
360071,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360071,Air Embolism,0.000,,3Q2021,2Q2023
360071,Blood Incompatibility,0.000,,3Q2021,2Q2023
360071,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360072,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360072,Air Embolism,0.000,,3Q2021,2Q2023
360072,Blood Incompatibility,0.000,,3Q2021,2Q2023
360072,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.221,,3Q2021,2Q2023
360075,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360075,Air Embolism,0.000,,3Q2021,2Q2023
360075,Blood Incompatibility,0.000,,3Q2021,2Q2023
360075,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360076,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360076,Air Embolism,0.000,,3Q2021,2Q2023
360076,Blood Incompatibility,0.000,,3Q2021,2Q2023
360076,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360077,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360077,Air Embolism,0.000,,3Q2021,2Q2023
360077,Blood Incompatibility,0.000,,3Q2021,2Q2023
360077,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.220,,3Q2021,2Q2023
360078,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360078,Air Embolism,0.000,,3Q2021,2Q2023
360078,Blood Incompatibility,0.000,,3Q2021,2Q2023
360078,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.779,,3Q2021,2Q2023
360079,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360079,Air Embolism,0.000,,3Q2021,2Q2023
360079,Blood Incompatibility,0.000,,3Q2021,2Q2023
360079,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360080,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360080,Air Embolism,0.000,,3Q2021,2Q2023
360080,Blood Incompatibility,0.000,,3Q2021,2Q2023
360080,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360082,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360082,Air Embolism,0.000,,3Q2021,2Q2023
360082,Blood Incompatibility,0.000,,3Q2021,2Q2023
360082,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.587,,3Q2021,2Q2023
360084,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360084,Air Embolism,0.000,,3Q2021,2Q2023
360084,Blood Incompatibility,0.000,,3Q2021,2Q2023
360084,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.595,,3Q2021,2Q2023
360085,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360085,Air Embolism,0.000,,3Q2021,2Q2023
360085,Blood Incompatibility,0.000,,3Q2021,2Q2023
360085,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.668,23,3Q2021,2Q2023
360086,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360086,Air Embolism,0.000,,3Q2021,2Q2023
360086,Blood Incompatibility,0.000,,3Q2021,2Q2023
360086,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.206,,3Q2021,2Q2023
360087,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360087,Air Embolism,0.000,,3Q2021,2Q2023
360087,Blood Incompatibility,0.000,,3Q2021,2Q2023
360087,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
360089,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360089,Air Embolism,0.000,,3Q2021,2Q2023
360089,Blood Incompatibility,0.000,,3Q2021,2Q2023
360089,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.211,,3Q2021,2Q2023
360091,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360091,Air Embolism,0.000,,3Q2021,2Q2023
360091,Blood Incompatibility,0.000,,3Q2021,2Q2023
360091,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.222,,3Q2021,2Q2023
360092,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360092,Air Embolism,0.000,,3Q2021,2Q2023
360092,Blood Incompatibility,0.000,,3Q2021,2Q2023
360092,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.767,,3Q2021,2Q2023
360095,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
360095,Air Embolism,0.000,,3Q2021,2Q2023
360095,Blood Incompatibility,0.000,,3Q2021,2Q2023
360095,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.440,,3Q2021,2Q2023
360096,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
